"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",19848,"PercGain",3.25,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",17345,"PercGain",3.168,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",305022,"PercGain",3.25,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",309020,"PercGain",3.168,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",38742,"PercGain",3.25,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",37416,"PercGain",3.168,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1904,"PercGain",3.25,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1735,"PercGain",3.168,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",19848,"SpeciesRangeChange",-30.626,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",17345,"SpeciesRangeChange",-28.506,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",305022,"SpeciesRangeChange",-30.626,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",309020,"SpeciesRangeChange",-28.506,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",38742,"SpeciesRangeChange",-30.626,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",37416,"SpeciesRangeChange",-28.506,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1904,"SpeciesRangeChange",-30.626,"FutureRangeSize.NoDisp",38742
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1735,"SpeciesRangeChange",-28.506,"FutureRangeSize.NoDisp",37416
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",19848,"PercLoss",-33.876,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",17345,"PercLoss",-31.674,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",305022,"PercLoss",-33.876,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",309020,"PercLoss",-31.674,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",38742,"PercLoss",-33.876,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",37416,"PercLoss",-31.674,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1904,"PercLoss",-33.876,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1735,"PercLoss",-31.674,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",19848,"PercGain",3.25,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",17345,"PercGain",3.168,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",305022,"PercGain",3.25,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",309020,"PercGain",3.168,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",38742,"PercGain",3.25,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",37416,"PercGain",3.168,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1904,"PercGain",3.25,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1735,"PercGain",3.168,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",19848,"SpeciesRangeChange",-30.626,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Loss",17345,"SpeciesRangeChange",-28.506,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",305022,"SpeciesRangeChange",-30.626,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable0",309020,"SpeciesRangeChange",-28.506,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",38742,"SpeciesRangeChange",-30.626,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Stable1",37416,"SpeciesRangeChange",-28.506,"FutureRangeSize.FullDisp",39151
"Quercus.lanata_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1904,"SpeciesRangeChange",-30.626,"FutureRangeSize.FullDisp",40646
"Quercus.lanata_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.lanata","Gain",1735,"SpeciesRangeChange",-28.506,"FutureRangeSize.FullDisp",39151
