"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"SpeciesRangeChange",11.83,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"SpeciesRangeChange",9.78,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"PercLoss",-9.451,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"PercLoss",-8.494,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"PercLoss",-9.451,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"PercLoss",-8.494,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"PercLoss",-9.451,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"PercLoss",-8.494,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"PercLoss",-9.451,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"PercLoss",-8.494,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"PercGain",21.281,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"PercGain",18.273,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"PercGain",21.281,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"PercGain",18.273,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"PercGain",21.281,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"PercGain",18.273,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"PercGain",21.281,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"PercGain",18.273,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"SpeciesRangeChange",11.83,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"SpeciesRangeChange",9.78,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"SpeciesRangeChange",11.83,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"SpeciesRangeChange",9.78,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"SpeciesRangeChange",11.83,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"SpeciesRangeChange",9.78,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"SpeciesRangeChange",11.83,"FutureRangeSize.NoDisp",33457
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"SpeciesRangeChange",9.78,"FutureRangeSize.NoDisp",44118
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"PercLoss",-9.451,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"PercLoss",-8.494,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"PercLoss",-9.451,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"PercLoss",-8.494,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"PercLoss",-9.451,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"PercLoss",-8.494,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"PercLoss",-9.451,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"PercLoss",-8.494,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"PercGain",21.281,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"PercGain",18.273,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"PercGain",21.281,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"PercGain",18.273,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"PercGain",21.281,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"PercGain",18.273,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"PercGain",21.281,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"PercGain",18.273,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",3492,"SpeciesRangeChange",11.83,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",4095,"SpeciesRangeChange",9.78,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",320704,"SpeciesRangeChange",11.83,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",308493,"SpeciesRangeChange",9.78,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",33457,"SpeciesRangeChange",11.83,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",44118,"SpeciesRangeChange",9.78,"FutureRangeSize.FullDisp",52928
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",7863,"SpeciesRangeChange",11.83,"FutureRangeSize.FullDisp",41320
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",8810,"SpeciesRangeChange",9.78,"FutureRangeSize.FullDisp",52928
